count,hate_speech_count,offensive_language_count,neither_count,class,tweet,cleaned_tweet
3,0,3,0,1,RT @LeBronVuitton: I'm not lickin that mini fro bitch&#128530;,rt lebronvuitton i'm lickin mini fro bitch&#128530
3,0,3,0,1,"RT @LeBronVuitton: It's the most annoying shit in the world when a bitch start talkin bout something then say ""nevermind""",rt lebronvuitton it's annoying shit world bitch start talkin bout something say nevermind
6,0,6,0,1,RT @LeBronVuitton: Joe changed her life and went back to his old bitch&#128514;&#128514; &#8220;@1stName_Bravo: @LeBronVuitton ha.. she got them bitches worked o&#8230;,rt lebronvuitton joe changed life went back old bitch&#128514;&#128514 8220;@1stname_bravo lebronvuitton ha got bitches worked o&#8230
6,1,5,0,1,RT @LeBronVuitton: Kill'lees hoes when I feel like it,rt lebronvuitton kill'lees hoes feel like
3,0,0,3,2,RT @LeKarmaSucre: trash liars RT @learnteachwin: these law students are terrible liars #HTGAWM,rt lekarmasucre trash liars rt learnteachwin law students terrible liars htgawm
3,0,1,2,2,"RT @LeMarquand: &#8252;&#65039;Muslim group slaughters 43 children in Nigerian school, children burned alive, shot &amp; slit throats tried 2escape..
 http:&#8230;",rt lemarquand 8252;&#65039;muslim group slaughters 43 children nigerian school children burned alive shot amp slit throats tried 2escape http:&#8230
3,0,0,3,2,"RT @LeMarquand: Jihadi-In-Chief Hussein Urges restraint in Fighting Islamic Butchers&#8252;&#65039;Apparently, we SHOULD be nice to ISIS...we might hurt&#8230;",rt lemarquand jihadi-in-chief hussein urges restraint fighting islamic butchers&#8252;&#65039;apparently nice isis...we might hurt&#8230
3,0,3,0,1,RT @LeNoirAuteur: bitch don't do this RT @AZEALIABANKS: &#128078;,rt lenoirauteur bitch don't rt azealiabanks 128078
3,0,3,0,1,RT @LeanandCuisine: Bitch you a hoe... check yo DMs &#8220;@NatalieeLeee: Can I get a new follower? &#128584;&#128586; http://t.co/mv4mkHEa1G&#8221;,rt leanandcuisine bitch hoe check yo dms 8220;@natalieeleee get new follower 128584;&#128586 http://t.co/mv4mkhea1g&#8221
3,0,3,0,1,RT @LeanandCuisine: I wish I had a flying nimbus so when I picked up hoes I could tell if they pure hearted. Bitch a hoe she gon drop into &#8230;,rt leanandcuisine wish flying nimbus picked hoes could tell pure hearted bitch hoe gon drop 8230
3,0,3,0,1,RT @LeanandCuisine: bitch where you see a Katy or perry in that pic RT&#8220;@howlilwayneraps: Katy Perry is so fit &#128525;&#128525; http://t.co/cyclTBkPNO&#8221;,rt leanandcuisine bitch see katy perry pic rt&#8220;@howlilwayneraps katy perry fit 128525;&#128525 http://t.co/cycltbkpno&#8221
3,0,3,0,1,RT @Leary_Alneze: it's all fun and games until I have to slap a bitch,rt leary_alneze it's fun games slap bitch
3,0,3,0,1,RT @Leelucas_: @100046729 man bitch you then fucked up. I'll burn yall house down again hoe &#128514;. That's why bumble bee your real grandma hoe,rt leelucas 100046729 man bitch fucked i'll burn yall house hoe 128514 that's bumble bee real grandma hoe
3,0,2,1,1,RT @LeeniePunkin: Man fuck flappy bird http://t.co/QKk26wYVfC,rt leeniepunkin man fuck flappy bird http://t.co/qkk26wyvfc
3,1,2,0,1,RT @LeezusLeeko: Baddest bitch didn't win Queen. Fuck the mexicans. I'll buy yo house. http://t.co/VytCij5S3V,rt leezusleeko baddest bitch didn't win queen fuck mexicans i'll buy yo house http://t.co/vytcij5s3v
3,0,3,0,1,RT @LeezusLeeko: yo bitch don't avoid me he wanna spoil me &#128517; http://t.co/gpcYv2jYRy,rt leezusleeko yo bitch don't avoid wanna spoil 128517 http://t.co/gpcyv2jyry
9,0,9,0,1,RT @LeezyTheWarrior: Can't be letting them messy hoes mess with yo business...,rt leezythewarrior can't letting messy hoes mess yo business
3,0,3,0,1,"RT @LeoGarris: Y'all save hoes, I'd ratha save paper. &#128175;",rt leogarris y'all save hoes i'd ratha save paper 128175
3,0,3,0,1,"RT @LesaMonroe: Fellas, guess what.. We don't like to be asked why were looking mean. It's called ""Resting bitch face."" WE JUST LOOK THIS W&#8230;",rt lesamonroe fellas guess don't like asked looking mean it's called resting bitch face look w&#8230
3,0,3,0,1,RT @LesaMonroe: You bitches are grade A weird.,rt lesamonroe bitches grade weird
3,2,0,1,0,RT @Leslieeeixta: Bdubs is packed with beaners &#128557;&#128514;,rt leslieeeixta bdubs packed beaners 128557;&#128514
3,1,2,0,1,"RT @LessonswithKate: you got hoes, I got niggas.",rt lessonswithkate got hoes got niggas
3,0,3,0,1,RT @LetMeLive305 But let a n*gga ask a chick to give him some money.. How yall hoes say it #SWERVE + That's how you make her stay or leave.,rt letmelive305 let n*gga ask chick give money yall hoes say swerve that's make stay leave
3,0,3,0,1,RT @LetMeLive305 Stevie J playa of the yr tho #LHHATLREUNION/He ain't no player!He stands SOLID behind his bullshit and bitches respect that,rt letmelive305 stevie j playa yr tho lhhatlreunion/he ain't player!he stands solid behind bullshit bitches respect
3,0,3,0,1,RT @LethalBizzle: Suck yo momma flappy bird!!!!!!,rt lethalbizzle suck yo momma flappy bird
3,0,2,1,1,RT @LettyBro_: Yall hoes super weakkkkkkkk,rt lettybro yall hoes super weakkkkkkkk
3,0,3,0,1,RT @LevisNInk: &#8220;@iDocLyfe: When you ain't had pussy in a hot minute... http://t.co/uidvqXugE2&#8221; OMM &#128514;,rt levisnink 8220;@idoclyfe ain't pussy hot minute http://t.co/uidvqxuge2&#8221 omm 128514
3,0,3,0,1,"RT @LexaTaughtYou: @hedge_brandon calm down bitch.
Touch my boobs &amp; ill it your dick off &amp; staple it to your forehead, since you wanna be a&#8230;",rt lexataughtyou hedge_brandon calm bitch touch boobs amp ill dick amp staple forehead since wanna a&#8230
3,0,3,0,1,"RT @Lexieeller: My timeline right now
Ravens &#127944;
Ravens &#127944;
Ravens &#127944; 
Commercial tweet &#128514;
Ravens &#127944;
Ravens &#127944;
Ravens &#127944;
&amp; Some bitch talkin ...",rt lexieeller timeline right ravens 127944 ravens 127944 ravens 127944 commercial tweet 128514 ravens 127944 ravens 127944 ravens 127944 amp bitch talkin
3,1,2,0,1,RT @Lexxinnn: Don't no nigga want no broke ass bitch &#8252;&#65039; but it's crazy how a bitch will do all she can to better a broke ass nigga &#128056;&#9749;&#65039;,rt lexxinnn don't nigga want broke ass bitch 8252;&#65039 it's crazy bitch better broke ass nigga 128056;&#9749;&#65039
3,0,3,0,1,RT @LiFEOf_AYUNgIN: That pussy is never yours it's just your turn remember that . &#128175;,rt lifeof_ayungin pussy never it's turn remember 128175
3,0,3,0,1,RT @LiIuglymane: When your side bitch tries to hug you in public http://t.co/T5uRIsXNdF,rt liiuglymane side bitch tries hug public http://t.co/t5urisxndf
3,0,3,0,1,RT @LiViBADD88: niggas talk more than bitches these days... let that sink in!,rt livibadd88 niggas talk bitches days let sink
3,3,0,0,0,RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck,rt liamgeraldshone vernon1488 arannicolwhufc dsaend get fucked racist inbred hillbilly fuck
3,0,1,2,2,RT @LiberalPhenom: Who on GZ's defense team is paying media to trash the prosecution constantly? @ThomasARoberts,rt liberalphenom gz's defense team paying media trash prosecution constantly thomasaroberts
3,1,2,0,1,RT @Liberienne: Iggy's sextape is prolly gon' be trash. The nigga she made it with is ugly.,rt liberienne iggy's sextape prolly gon trash nigga made ugly
3,0,2,1,1,RT @Libra_DTF: &#8220;@RebukedSagacity: That's her fault for not asking before she sent her number tho &#128554; http://t.co/2JVeTNqNAa&#8221; dumb bitch,rt libra_dtf 8220;@rebukedsagacity that's fault asking sent number tho 128554 http://t.co/2jvetnqnaa&#8221 dumb bitch
3,0,3,0,1,"RT @Libra_DTF: &#8220;@baeElectronica: bitch, bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/qvqFtO6vUt&#8221; &#128514;&#128514;&#128514;&#128557;&#9996;&#65039;",rt libra_dtf 8220;@baeelectronica bitch bye 128514 rt weare_xci dawg look shit http://t.co/qvqfto6vut&#8221 128514;&#128514;&#128514;&#128557;&#9996;&#65039
6,0,6,0,1,"RT @LickMeGently: Big booty = sour face ,no hair ,or she a hoe.",rt lickmegently big booty sour face hair hoe
3,0,3,0,1,RT @Liddo_Shorty10: I can't fuck with sentimental bitches.,rt liddo_shorty10 can't fuck sentimental bitches
3,0,3,0,1,"RT @LifeAsABabe: be a girl with a mind, a princess with class, &amp; a bitch that doesn't give a fuck. &#128081;&#9996;&#128139;",rt lifeasababe girl mind princess class amp bitch doesn't give fuck 128081;&#9996;&#128139
3,0,3,0,1,"RT @LifeAsBros: ""Don't be a bitch dude"" - easiest way to get your bro to do something.",rt lifeasbros don't bitch dude easiest way get bro something
3,0,3,0,1,"RT @LifeAsBros: *Girls* Hey beautiful!! (Friendship lasts 2 months)

*Bros* Sup pussy? (Friendship lasts forever)",rt lifeasbros girls hey beautiful friendship lasts 2 months bros sup pussy friendship lasts forever
3,0,3,0,1,RT @LifeAsKing: Lawd!!! Twitter will humble the fuck out of a hoe so quick,rt lifeasking lawd twitter humble fuck hoe quick
3,0,1,2,2,RT @LifeAsKing: New Orleans is still trash,rt lifeasking new orleans still trash
3,0,3,0,1,RT @LifeAs_Meghan: I only wear weave because I like it !! A bitch got hair &#128514;&#128129;,rt lifeas_meghan wear weave like bitch got hair 128514;&#128129
3,0,0,3,2,"RT @LifeFlightGirl: When someone is murdered, the police investigate the spouse first. 

And that tells you everything you need to know abo&#8230;",rt lifeflightgirl someone murdered police investigate spouse first tells everything need know abo&#8230
3,0,0,3,2,RT @LifeNewsHQ: BREAKING: Florida Pro-Life Gov. Rick Scott Defeats Pro-Abortion Challenger Charlie Crist http://t.co/GpR1hQlEN2 #tcot http:&#8230;,rt lifenewshq breaking florida pro-life gov rick scott defeats pro-abortion challenger charlie crist http://t.co/gpr1hqlen2 tcot http:&#8230
3,0,3,0,1,RT @LiiilBxrde: Plot twist: it takes a lot to cut that bitch off &#128528;,rt liiilbxrde plot twist takes lot cut bitch 128528
3,0,1,2,2,RT @LikeJordanGAF: Pity parties are trash &amp; I don't throw them .,rt likejordangaf pity parties trash amp don't throw
3,0,3,0,1,"RT @Likea_BOSS_x3: After a long day at work, bitch wunna rest her feet on me lol &#128514;&#128129;&#128524;&#128176; http://t.co/2rhN5HpASb",rt likea_boss_x3 long day work bitch wunna rest feet lol 128514;&#128129;&#128524;&#128176 http://t.co/2rhn5hpasb
3,0,3,0,1,"RT @LikwidCyance: As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;",rt likwidcyance fat nigga ain't ever gotten broad anything content character don't bitches think im sex&#8230
6,0,6,0,1,"RT @LilBro___: ""pussy""&#128514;&#128557;&#128557; https://t.co/X4f6VA7g5q","rt lilbro pussy""&#128514;&#128557;&#128557 https://t.co/x4f6va7g5q"
3,0,3,0,1,RT @LilFrenchy__: corny sex being having you wanna kill that bitch right then &amp; there &#128514;&#128553;&#128545;,rt lilfrenchy corny sex wanna kill bitch right amp 128514;&#128553;&#128545
3,0,3,0,1,RT @LilGrim_4DaFame: im just a average nigguh who chasin his money &amp; dreams while tryin stay out of trouble,rt lilgrim_4dafame im average nigguh chasin money amp dreams tryin stay trouble
3,0,3,0,1,RT @LilHakBeatz: &#8220;@ReturnOfTheMarc: I'ma beat with pussy up like Ray Rice. Hit it with a left. I don't need a right. #remix #tosoon&#8221; http:/&#8230;,rt lilhakbeatz 8220;@returnofthemarc i'ma beat pussy like ray rice hit left don't need right remix tosoon&#8221 http:/&#8230
3,0,3,0,1,RT @LilReese300: @trippygalll @StoneCold__ bum ass bitch u look like a hype Thot ass u a hot ready dirty ho &#128514;,rt lilreese300 trippygalll stonecold bum ass bitch u look like hype thot ass u hot ready dirty ho 128514
3,0,3,0,1,RT @LilReese300: @trippygalll dats how u drop it dum ho ask about me b4 yu jump on my dick ho or reed about me yu cluck ass Thot,rt lilreese300 trippygalll dats u drop dum ho ask b4 yu jump dick ho reed yu cluck ass thot
3,0,3,0,1,RT @LilReese300: Bitches gone do wat bitches do...#300,rt lilreese300 bitches gone wat bitches do...#300
3,0,3,0,1,RT @LilReese300: Errday I take chances real street nigga shit take chances by fuckin wit u nothin ass hoes sumtime lol...#300,rt lilreese300 errday take chances real street nigga shit take chances fuckin wit u nothin ass hoes sumtime lol...#300
3,0,3,0,1,RT @LilReese300: I ain't chasin no hoes I got asthma lol...#300,rt lilreese300 ain't chasin hoes got asthma lol...#300
3,1,2,0,1,RT @LilReese300: Ion feel dese nihhas or bitches...#300,rt lilreese300 ion feel dese nihhas bitches...#300
6,1,4,1,1,RT @LilReese300: Rip blood money shoryy was a rider blew dat 50 at shy glizzy bitch ass in his own city yea yea...#300,rt lilreese300 rip blood money shoryy rider blew dat 50 shy glizzy bitch ass city yea yea...#300
3,0,3,0,1,RT @LilReese300: This bitch must b from Jojo world &#128514;&#128564;&#128561;,rt lilreese300 bitch must b jojo world 128514;&#128564;&#128561
3,0,3,0,1,RT @LilTreProd: Why bitches brag about being crazy like that's cute? That's like a nigga bragging about how abusive he is,rt liltreprod bitches brag crazy like that's cute that's like nigga bragging abusive
3,0,0,3,2,RT @LilTunechi: Eddie Lacy rookie of the year! Well deserved The green &amp; yellow bumble bee bekuz if he hit ya it's gon sting!Green Bay all&#8230;,rt liltunechi eddie lacy rookie year well deserved green amp yellow bumble bee bekuz hit ya it's gon sting!green bay all&#8230
3,0,3,0,1,RT @LilTunechi: Pik taken by Biebz! Shout out my nig Jereme Rogers http://t.co/B1yhx9zuSV,rt liltunechi pik taken biebz shout nig jereme rogers http://t.co/b1yhx9zusv
6,0,6,0,1,RT @LilTy___: Who do bitches take me for? &#128514;&#128514;&#128514;,rt lilty bitches take 128514;&#128514;&#128514
3,3,0,0,0,RT @Lil_A47: @Vonteeeeee typical coon activity,rt lil_a47 vonteeeeee typical coon activity
3,0,3,0,1,RT @Lilbyrdy: If you only star tweets in hopes that you will magically get pussy...good luck and keep it up.,rt lilbyrdy star tweets hopes magically get pussy...good luck keep
3,0,2,1,1,RT @LiloNoSnitch_: &#128514;&#128514;&#128514;bitch bye&#128530;,rt lilonosnitch 128514;&#128514;&#128514;bitch bye&#128530
3,0,0,3,2,RT @LilyBean1313: And I thought I had a problem! #Oreos http://t.co/jfrBKzE1T5,rt lilybean1313 thought problem oreos http://t.co/jfrbkze1t5
3,0,3,0,1,RT @LinnyKravtiz: The Mona Lisa could've been a bad bitch http://t.co/dj3oDVDAP0,rt linnykravtiz mona lisa could've bad bitch http://t.co/dj3odvdap0
3,0,2,1,1,"RT @Lion_Heart__: &#8220;@FinallyGotANude: ""hippie dressed Tumblr bitches Smoke a blunt and all of a sudden they're the most abstract thinkers of&#8230;",rt lion_heart 8220;@finallygotanude hippie dressed tumblr bitches smoke blunt sudden they're abstract thinkers of&#8230
3,0,3,0,1,"RT @Lipe_the_Great: Had to charge my ipod. 
Fuck the redskins.",rt lipe_the_great charge ipod fuck redskins
3,0,3,0,1,RT @Lipe_the_Great: Holy fucking shit. Why is a game against a third string qb redskins team so gut wrenching,rt lipe_the_great holy fucking shit game third string qb redskins team gut wrenching
3,0,2,1,1,RT @Lipe_the_Great: Is everyone on the redskins lathered in oil? What the fuck?,rt lipe_the_great everyone redskins lathered oil fuck
3,0,3,0,1,"RT @Lipe_the_Great: That fucking San Francisco game man. Wish that trash ass garbage team never ""won."" I pray that they meet in the fucking&#8230;",rt lipe_the_great fucking san francisco game man wish trash ass garbage team never won pray meet fucking&#8230
3,1,2,0,1,"RT @LipstickYoda: Call my son ""nigger"": even respectable white ppl will be uncomfortable w/ you. Call him ""thug"":you probably can get off w&#8230;","rt lipstickyoda call son nigger even respectable white ppl uncomfortable w call thug"":you probably get w&#8230"
3,0,3,0,1,RT @Lipstickjovie_: &#8220;@BeyonceHair: That bitch cut me off.&#8221; Lmfaooooooooooo,rt lipstickjovie 8220;@beyoncehair bitch cut off.&#8221 lmfaooooooooooo
3,0,3,0,1,"RT @LissetElisa: Juan likes black girls monday - wednesday, spanish girls thursday &amp; friday, &amp; white bitches on the weekend tbb",rt lissetelisa juan likes black girls monday wednesday spanish girls thursday amp friday amp white bitches weekend tbb
3,0,3,0,1,RT @LittleKeee_: why do bitches hate on another bitch relationship &#128129;,rt littlekeee bitches hate another bitch relationship 128129
3,1,2,0,1,RT @LittleMissAriee: after bitches get da dick they be dickmatized!,rt littlemissariee bitches get da dick dickmatized
3,1,2,0,1,RT @LittleSavage_: oml i never questioned my nigga ab another bitch &amp; if the nigga ever said some shit like that! that nigga lied.,rt littlesavage oml never questioned nigga ab another bitch amp nigga ever said shit like nigga lied
3,0,3,0,1,RT @LiveAndUncut: Good pussy takes your mind off the struggles and stresses of everyday life,rt liveanduncut good pussy takes mind struggles stresses everyday life
3,0,3,0,1,RT @LiveAndUncut: It's a lot easier to let go of a girl if you find out she's been giving the pussy out like goodie bags at a birthday bash.,rt liveanduncut it's lot easier let go girl find she's giving pussy like goodie bags birthday bash
